Entry	Organism	AA_len	num_combinations
Q18891	Caenorhabditis elegans	617	56348887969801075009707926750805636968480289439925521303916860424526608554652383240035069052048094553002872403189229667896329992529294561926183573811606939916051971286688271440709645820518261430781076718295673433933735944599394284211230243177978695441005136446427293246083814428920432240000761856
Q18885	Caenorhabditis elegans	161	107196790976856078898844193607686060596385005695512103125436925656607307595776
Q18881	Caenorhabditis elegans	338	5980986116549795901283833645214141428753427015617531538185340072387130486569668872955312165949821709652801697366029570413177342901083725069659177261707958584648091540914176
Q18879	Caenorhabditis elegans	351	77890577562920937977837195908560147948764975323707071464717849988575150563139927335149227097621547365374990187973075330117657484239687596435049727561404900954806943744
Q18864	Caenorhabditis elegans	277	4162294468964639045429318269971916339300709317079272323514139502619139597054941107102031578176889335566128301845579905781126842548224
Q18846	Caenorhabditis elegans	772	496346030547557817875535777728076936312565669990763216900857782572576525850237732728218883722342751548575941834156269439943566826782848538387075024350746414155641077691711196467310750168883994694029209153985636256504537936461893890493275795029255655734780054086897968260376882330033326979023870249328057210415050306137321052638167515108342681324689757218871551213820869792980541561714507776
Q18825	Caenorhabditis elegans	811	140182779341731021129135385853272612382264479511364466900733728863274267937783957278087222878412499223274448207848772151643407045686127929137489934488753097716350566563873302633980499838786299090494332959635165401656444670668012920611421655237409438683621640146246702870918892794839191803968023684352409099645772543588660734431680653501280787982640823192454315875196881176595748780727384286828750176256
Q18823	Caenorhabditis elegans	1633	216881154135423621669512658003057195188683668010138174959539761853704318405097684480124459109226254639859082325977729107772961880100477618413538721914787355603270329777981933425869315641825581386240499039111405967858704378685620481054340885506072988799078714835685112055339793662253314450957251811887017413487668866458761439034615538104965893052845916588180757230150196006406976839339391518200817817898445053036715011581114770775351289382642229159094927552840096066993038586448199198834767566647646994006507550408553729108049301604129389976603003115169456256605475070763107208114820492166839355767516689881622853601240006323411036002164970367278946841561360006066751483769839472228085778907451718551691384720663745285934774058220899421951801371147060074949639472056107008
Q18812	Caenorhabditis elegans	445	577505508396008906882660196644988529829700798175130348702406623486710906678512006670536917818303901474995450968058310039234552033895973175516431407911896661444866925022439224847418915092525702055736768645384646950912
Q18807	Caenorhabditis elegans	339	7302241646523837935422237116427513870196716436597537949817298436428920365294368187670240040402020065503905330122475812198530389147470712165785911958881709464513150976
Q18806	Caenorhabditis elegans	487	30375740469313429480442128334436969293409231788315589812009985150479446252798058608786094707106107032760367472954957666999616318241443711148223355117498474756964279557274201916682700021203940901058221973216652466212021914748873342976
Q18803	Caenorhabditis elegans	131	12838836337845023098999155502261193023193671394832283651931111424
Q18801	Caenorhabditis elegans	399	109443107792802941984068543956933038801947728890803571398050454718238601507045921664984690485637805777501946233411511718761616270292684171916068474116922997749645303443818585890907875277874457212878848
Q18788	Caenorhabditis elegans	590	432486602953947671011592585214574226246282232875234000604021738420875121079895403863188673123808620808677301864084114339809205854739031070453767815981651058338306059154401278245996794388417463862596294872473299534725453380764299703302932313866513371428547959340845084762115745513472
Q18787	Caenorhabditis elegans	435	534214434221272617893620339230354393807769067019010260513572179183993613022862698665854602733343807447046974045726092091181195693135198115895198274298456424937334545556278518755535158221583545614740315980051775488
Q18786	Caenorhabditis elegans	118	42514126624812758958999168549183981362957661002319003648
Q18785	Caenorhabditis elegans	120	66868939259609495307287268240943713662467038514751477353807872
Q18779	Caenorhabditis elegans	329	822429784747287952897544249511581929247371499757095372006915388818152081776174825885276802340886846252327167202762745350858728311098095097880348806877147793140482048
Q18775	Caenorhabditis elegans	517	50007864118561490435940052605266439596087821789916326904671688725086970933640690831748598343016646277861900934367128934322939892787840064311494297798574813710434814667233044969358824129772875973361288914994914526674444428308889184226762801136815000331465554120409088
Q18726	Caenorhabditis elegans	340	8654508618102326441981910656506683105418330591523007940524205554286127840348880815016580788624616373930554465330341703346406387137743066270561080840156100106089660416
Q18695	Caenorhabditis elegans	644	45355534237289678777738544371163581195027982100025417065705497830910791197139973535326587716617292047647169374689660777226617492473997005316719309957434685660381719138320493665617631813031465538567930510509456604012277157359131987624391655732439454827170568378510363783173139577657264916179947837903205820047746268252864512
Q18691	Caenorhabditis elegans	326	51187187218938333683052917345717421200456076048463711340544830319258875880843793237612254349548296719739885009021079133102511348427854388071614598086656
Q18688	Caenorhabditis elegans	702	66890753083568601458881598163879360593636261936803212628413166955208955229877266842464294479798117066015391106705161307392626928087392771436840108801142319622443361593297129179940558633468128145528581315880582191939813219083426033314183526110985465685916783449323921875333179856415021068984079971037715268998326507568915021824
Q18685	Caenorhabditis elegans	720	368383300272845375186879692844676088848198310655578191324298575950949364928979171184352863730281552947287187729888176335438457306564590192182230007084327174597341453017286244428844638412163912307405494485669334530610318768821556081908254887554653599612280140124627001571014736363555869802647670126295815882217519099387993995410828982179510557455278931968
Q18680	Caenorhabditis elegans	427	2769367627003077251160527838570157177499474843426549190502358176889822889910520229883790260569654297805491513453044061400683318473212867032800707853963198106875142284163747841228694260220689100466813798040588404129792
Q18678	Caenorhabditis elegans	487	113780551405859905945945091593830659557205499227197673406486418999875456654285183412517461289717982996055295079308190767288914896677598025480679343906057386926863913183900439918365193677961903914709169823772664381897066083961029001216
Q18677	Caenorhabditis elegans	520	19343284645012542366069648797572526815705177258888480684627088760649357804883113124975865430459271866002444004487632796704236331651783848396929624431326578469925085301523005503980793880474265371747604025621429472503693489748770025769227549096379503498756096
Q18674	Caenorhabditis elegans	397	9206079644454612373504635868822211851223225523063278617588948198509144969142243128824618601161956309448365566444081878524561822188347928138643855482974861759721665819928994250859642617856
Q18673	Caenorhabditis elegans	754	16502586566083307662331971986934455016834160380148197795066780136172832894624161203111895096275129027633315700651349163344409256226410057778944125628751332267033605676438661005360680088794947397760445274895326885479556038410944894504139261011203155025932616861530710469798118542716511014019233032344608178486224865249612324149698688189710125565409131292000256
Q18616	Caenorhabditis elegans	537	56861962183701913002014097907955297998903552898553895350199952975975034003727661673136204214769783963466182773883318843402326063481419888413220899825269634141020919515208765031087375679702004328038688041448734950335073617298545687304162388524675366912
Q18610	Caenorhabditis elegans	375	42820797862309991788602256542670187761774982733512817334386941896750623399291132284964142292987077800857669841109152137139167069048203987449009250305272816821121919663896549916672
Q18600	Caenorhabditis elegans	895	243641075592167698365681975332216379475457327598005257114503485870837590264707639086659588157236542793435632450503506735143848066993889868210019667027977867861895110688285732131562232062456451445297364159527641293514550816790744833703917598046571176277824759337296523671683768556683230860139437490591181249153717530347906981803635741296718495688789983321499376675838287148700001006107287011037324733623344853923073442792434387329526681708261277696
Q18594	Caenorhabditis elegans	236	542847553989344450118184255642671992341394956934898578048585299029619176061409067597204011952835768384342720512
Q18593	Caenorhabditis elegans	329	1878148571636789592443991027887735048918908548507597209315148774801677048686823093536584372531383761703679354455369293260938886097600491812187734557325542557745152
Q18581	Caenorhabditis elegans	906	307715015279245989216625320673281129153437665905714170583739292048703583372322472043252208586194468755331883883300249152116336031467014510058531288420681322602587214376928823427428494264000631158993676121405279805165341138350522872903961201992812959842886024130506190080790003581683187594029516648728032100750440068640289434142191642553643798972859463549220271389234519768117474853462541851056227664773912636752231522502771222148188373575561904128
Q18579	Caenorhabditis elegans	208	6038450116855348268679143102470518225355177667320878042563151290780523366527819981054103465478779222903226368
Q18563	Caenorhabditis elegans	734	221921444394367788134256024594746339913765651024924347394607982799034736797751977583527205430328868068236227877360013172095786642824451249525434528359692585548979296810724294116300818166717273169707006664312234175787539188231499790926805317366375148758626319868621698339960444932190936312102235182852852610457339110750645550748487753914468423701836602871869684251578797750048784384
Q18515	Caenorhabditis elegans	389	7007846609024848565236825080116235518632944282556097913733188982472036891006240007115178466737919116952114491629680109560327296229317557294249702700145738629954173410500495115810766848
Q18510	Caenorhabditis elegans	190	190477227709761725002978566260435958910640585175793317808288022011873644517391793820559512436736
Q18508	Caenorhabditis elegans	1784	326134645189239752241153917663083871373660148476147356608277462167582305953114240696411879717454293505077714848508209660079069435499427707055598870120369550684515637602504145158762486333194996738435726433868689453289594528692767000782373179733990879182627130543838387981827641063620426413678622210459030496203498571923975777749826284642171663912410627649574411324318947187193688026331601896044238030476459155871827030170236781472657965772053910327921781257254595662339098374084428885185844454625945274890868239056020262348615079583701023572176926445426879303688229222895996126900949385354910089038594253861152547647018450782502058770391113600097830464382790075876680857279277891752394856391383003384366586859153011771776833820109170297136793436406413927235008382415549330422091209817121661647416105366001802291010519297181642457985905859921615855625127823377349067691331757524852483817472
Q18502	Caenorhabditis elegans	102	93853311681775602938950433883808236128660619264
Q18493	Caenorhabditis elegans	484	573322903890314375355913532887390431248505815369966542248927279404684445011531587867796784784772879183707231499781918431372214249294121455497270150682349452001654375218870363881774619433810983616824470948177242375393267643034863060719239168
Q18486	Caenorhabditis elegans	755	274286453185177472517009551882544762161484035232831911300098367412137049569975436161280878293710911766466285065706803389583720673656929797539675854448472586509205979029368100332952366203370653179111748349140792362042094028423331955948962870890447800437144957113012047813976990348929837666019913479783341391709052550824009546060600403855467869870739209482138739385648843654692864
Q18484	Caenorhabditis elegans	265	475799550636104143281815074299487464483391554307187051156165923939087745433806710917013211954376924504587140128667113143704485888
Q18474	Caenorhabditis elegans	239	2051494733793075227841834375132424862449089971971124872652218452633598894544009218083027180915391954388931411424837632
Q18473	Caenorhabditis elegans	520	1135048632943528003817506297794012942065064530916625220996559270821902551283588106140679832930879606627928297279311725918527248922210623325522708692210832518045645962732626814587765133107170250059324553851672492419262876918472687377973248
Q18461	Caenorhabditis elegans	127	1857470534989152647424646340026214268401862180965318815383552
Q18452	Caenorhabditis elegans	512	2833010441706443282597191331840781705359559661496285690513026238391107629310159273178110391009512696187040466206436704636553959265871493773582237021003854966019215483257693246583072439243423082696613288572083482881970799211008414244369815367494562656288768
Q18449	Caenorhabditis elegans	205	1902623928545487640572352281427210943936555615010027568340796191216301046653221856397529066766336
Q18446	Caenorhabditis elegans	131	783620381948548773132272674698559144482035607594743875239936
Q18439	Caenorhabditis elegans	403	3339938592309660094728654295560700647032096218591417584169020224555621383882016652373800368824395928268492011517685294151660652779928105832399550601712737968433999738886065243252803810970289831936
Q18434	Caenorhabditis elegans	356	180302262877131800874623138677222564696215220656729332094254282380960996673935016979512099763012841123553218027715452153050133065369647213970022517503252085543534592
Q18428	Caenorhabditis elegans	320	2307479211631865702655800017443727403068451780716640253929529348914787996361754966417944508468295412674692012872696593523602369946405758128726534437387329700867319267328
Q18425	Caenorhabditis elegans	473	290572450033543168977281612235267313168656519914656056575119173330407053128598555172014037230305179296749644103503801835142975724085919571333813425205973124619685366459552464534467874075435584015187085786028158059331296491129007968761151488
Q18421	Caenorhabditis elegans	237	8095529482978572033808002475303401629032825718939992339567976938884010057354923725721682404088273332186745635606626304
Q18416	Caenorhabditis elegans	507	56624484334845864232682818062952141357877117567404102938165657225154019260398181517807089855286210289748862370348831450012070543140160143752816805005664143407570802490752628531533295746549232949809824291177999246952421495608381536861159424
Q18412	Caenorhabditis elegans	307	27202969962819806990855325447125412040191577511271603218530485169697256256991506321989894063778296357035284229079171315575131733519847363851166933621770551296
Q18411	Caenorhabditis elegans	543	19689420940749787419154069265053868381678115819610823941397577575697098099841110157753743567269541233683920033530444741617150547586692513704947700707956291478179136998028128564624978979902318462786402837998831748584733361767635867143961667874983671941026991134249844736
Q18409	Caenorhabditis elegans	179	107592790264507786383092449626625746808233964339971813300103817753915596998774262543627486371165406633132032
Q18406	Caenorhabditis elegans	659	2485836970112092625628870472636202707730159936146160038100247361709072011042317276663230100463733594455330897724540224865621001504944621418567853312342555061041605199991028060495409540391192270353906031117281126430506738207743411208353749773482664940168711416907828757321266247271388556812113197057998491416230462239014912
Q18359	Caenorhabditis elegans	150	149052544826751864466204485206609989499596918396050115925681150061925367808
Q18347	Caenorhabditis elegans	364	784957561943538084975497997858912968742676996759821459271701217958463840529552993145724025324792277397850077117375509362025396358292362731843114899246659924732654117741133824
Q18336	Caenorhabditis elegans	232	36600881994079915517433460265224435895149855861816371616247002219346833664979943059722594781215066786868605485056
Q18331	Caenorhabditis elegans	1205	783115047913840639624556481567344891717891982394647231886734680354973982902161859062198838404604904603806197896952290356512904791885964211164861143569879451501959002525820783246070114760725574453517309836782595570302704190135550325943158367842633797612250490804336588160420896922389890390985514122139667271229740549333938483888663956852298758411296746066615742655919544126421803620878894683919626383715023529365741233195153167479855941420685565733079420467625442413338760051542959697349875275214040332348183492517978485207983208887223815881358672397547045536016453959131991536877721419251712
Q18321	Caenorhabditis elegans	482	244025068117769821652472916208075371737543094676487473560237682716262486473822095421898764578308132014844725115275320811567752156893147943362707184995377877840608728235663836135762396391543406940626236139792735363490897443622069924229365108834304
Q18319	Caenorhabditis elegans	132	12129927150614572303564818132048338989225009635095224277806083175612416
Q18317	Caenorhabditis elegans	570	3871097672318934204905043250063710954784970995062044873470294932002655063213560985895648015273729962872128149952353679759864734859924441734502357540789870554941843766908314300833787867280635028331509089173274312425747256790411352567440015597564789772981434672922593473855488
Q18312	Caenorhabditis elegans	363	189853528372035503635325670504738618946708823988923176339598070657963341084383537939504570250869388034316899138371200828695501330681060257597866359544283225684125667321840480966148096
Q18297	Caenorhabditis elegans	1211	4122449596534100093571097064875165578923759106388224427323543981845626297536463715568002579366534490347942754438337282841170661688541531228873552143766753155563182311516452434983015205517288387332178525351874596628769002244696553914002977182823016552106918710697099527441642992880943825941502182278277500182259095399469715840980854075983945352597751788828070539306757180045945725037579555982532403098061226166149776098577633117203566391713097120458688544578726313312877176132429470654749901408046219248107331928088773307587342232265035104248745973882387595664335627163271168
Q18286	Caenorhabditis elegans	817	2266969425473644031025576563370802396181137960439401982521359685352785072627565294839290042344511297305604735192949907196146828156321646088565167283880961595061149512475339408895860661935294547261885400129473461477329346284282606194838904628975384581852439745036952657642290061562254471152214476033607546368637049279294616133876604418032700746007683228352930713144141537941027339001397248
Q18273	Caenorhabditis elegans	273	7201782432179587388005131923284781426851048961683812767096412777272732182620573488984373136108521777362047141796294449863210118938624
Q18268	Caenorhabditis elegans	159	128781398730313610898800675218511030927651737494187300159788513653503517786112
Q18262	Caenorhabditis elegans	408	274089528398887039790012554267055103024643152258899755341181268568888184224371909415899357480171578239109169111793299491277336219212346643848618812739435329552934888243071741480317961655241690624109442931305603923968
Q18253	Caenorhabditis elegans	829	976020834257809588871666158515616955745610681712843727804399711091081968552256010281548242585124961154839854218920709521695358372172442814318670663161921719855665444846733255989449968152671604676802407961881698424525819758359223991358941560675821684721085482721858776029294183339385865306212299897706067908835839061868282522985127141907597169688636891617710051568002224848340901205847557799936
Q18246	Caenorhabditis elegans	188	1433666034120526831787374826258688802035526691962368863586272207164096443574295500878249984
Q18245	Caenorhabditis elegans	1456	1265087630443761940300951798395977334457588735083582722734911554092118155825937633804778848817628395480075993364268031186284845137082323487141772883859503560219592827072658798532326411084664819409622007649220693482851774183802783019163562260581316528778212062704058460009793139670542561086938522345342797993689552276134460685626664526193725572137817539938651610057333683715168753515854678087957067903474848917396400559509165511942218546439371663320885881149933461394087394274707774359688633029904200739937840940882692260988082558291660060270407845074252392568167577130210294979679214296744588823726880518021494627784899291435177015509923446573077945767359933167823906390430845216516792456747470348596504581636096
Q18240	Caenorhabditis elegans	312	64513221341907999201555347522452754352223207748413433944636845030995825800770331526794543303349604872563904917948399459741042811366484738048
Q18237	Caenorhabditis elegans	1076	556728880673702352797630198763794049932979160960616153276138296865985926981718262710132916444388066096876162769001322022604946764615503259999738215959984858762354320155702636126750305624399112456960264827989352666480632865992745100421664566081592172129869962762294052172698854675460946505618154636782792029828974517779411138084443535123709978150391385405357076600679119510558189902480880988982469631492997493416307108432487569833520894350550377770024810096326163937728803572565035860005139507737696622079901696
Q18235	Caenorhabditis elegans	244	1748634368323371559302528534665534751871090355291038345346683018798946172388663524755883399283067039752337057291031281664
Q18232	Caenorhabditis elegans	186	861170915209787891542691000526421255202187252133035471861834590259122018398219553948565504
Q18223	Caenorhabditis elegans	332	27352521064619698384535421334144578703544353474443086824372797801200601569497697390669687430714836934891628927463796000699753519842743518089674527099752612680974729216
Q18221	Caenorhabditis elegans	1507	6618628838999951282836790187757451964866268426294889171293692908827734145553826987488708986261477264135791340224529017057297484919558689657296285461200055837784479347259170637184199191629471571137657748881180447638498370429648677497768323522658387758198695006881078300406107001627836466838758104020444978593002909548341889214222763698180075727271451586137556523010114552052450774738171174067252550013759495556412941330838594562983538535931256748753947557785726850107099281742118110821280394274317314326327058574627405454308347586179770308364806421142256876520073043915973635167227722790831613587764790496385978320274443058772617007923586865731324212159241104656165273470039617402846843256735114890576955785158996160752016142453436838951834499476260651008
Q18217	Caenorhabditis elegans	541	29396147949171906618497672180171305062898373493752403257915052139895161886277978736645077115984886905560223138700685755676472830342551229421377277575373079526589626104960011721956576617162322246392397145909551809983018231252186208558997618444007622338577769547505944192090112
Q18212	Caenorhabditis elegans	425	8745573555627658717717318819401388362657456315302792690312616491893900305887226364562032221511061410680527417592265608292347244493097210657755175759459430672788604915706867666449063879543704225457373184
Q18211	Caenorhabditis elegans	569	88788388862080293231287621864669144876688875215267722969904652682822288096412329275584759111713533280398834182834672493926741166936667973157292471284563441124503902093849540948772897512029132219595516660492506704835874871803566512419829112196675517928604035022681793666371815473152
Q18206	Caenorhabditis elegans	617	712361250383658034690628604849691015502763165265231281669269939194015397036593091824640872954287022497221498035379891110195579164814785572992740488680067981160953316019367777225761448397662959322466945179441599954915377867528145025090120605114199804093694564458537633135676863891537316219268890624
Q18195	Caenorhabditis elegans	334	2599284257966737233849028739197098443053421036269338459676177031326505344872848832427541498756383119019700676591447689010121412933840893148856411043957405370913128448
Q18192	Caenorhabditis elegans	583	742880847258119641241266612437379003002425690858393103127810171612411343249811693105931086135399684048377712346733008316992631737446754478519021725055364930533888293330362953564043182204098173159711460641593350935649839113370920739112898713772180066849188810573016073068487787881275229726572544
Q18184	Caenorhabditis elegans	89	1761736615974797432563172712454793464394022912
Q18179	Caenorhabditis elegans	402	35100928891671553638334460978137944169265166984096622495170368762158980149805436462912346725215056034597116384406881206823600538792831926715277396307937098015938767986792309891137836454730177169063936
Q18169	Caenorhabditis elegans	221	28626726479906836236701122856156530846128249682113792201780865378515073737613368799071305317825323723393073152
Q18164	Caenorhabditis elegans	1059	42950601788189331911951843231679603136098129047039601830448076909652801324695174725541043634190842488955122603970884855567452955413832565503421961613531573264995135845292949231922631530877741419375985402068531148620850465479281937334047667032347822623387272803392328742237265443983038337931069152796312775684946922185923186540385419223450743425265853829514291406301190792219544641358816615634202382306062868539275743378426021793605724759760688376558570647269342271782639348857487612484549025066604340728991844573219127296
Q18163	Caenorhabditis elegans	766	10944874493084261805598241188111006861369143414234612022890456587885355405976342492221742476815308039292930576242741494350903813878420193980561408400199287486073560149103551633391661263511112828744215810924014471749286475719624227391597704586208233304622627457856724576295941769274628887374959740562570765963769018150738710572958288065233752752937218040024482474605766807390643027968
Q18161	Caenorhabditis elegans	281	16898236705373623199236990409614366629685067738631068074078404032595060771765798089942862562897686260201594101426179844934650036224
Q18143	Caenorhabditis elegans	1067	10179164037988035434415103482250258404121953012040861374824653887002428389136521258430451250250103171089121701843748621188184038080660414236449617241233337067916759851056170460447238113875528983706105818891394614369439114112648264592915894637490276406642485812376770597073735768213728482940748191941714778344066508154824569870777785786356356800100465566876847015314022884102739111656344513883677539657292466809480264237275028095122459647911541909487788434641872884420197852697402412021789240007411756414073870727067484553216
Q18120	Caenorhabditis elegans	461	76468201327166214187114430104379974287376813657669199932742754405296387650202201603670890777376108964807611083806930961315814441938940562675587709250628198386890961028434120506383781342040812756973776457263772022543847784448
Q18115	Caenorhabditis elegans	965	5410685631690907889975764555545017326348360398501298329296923637992422219202261659506231503308011958627755186807125005290334251233227267723146544826417428038304120542334103849847239664634190142124377369045259434000998921214472485124536330112843984768228904469860999768996842059630339864835320245058240223876774760396686804985232728471702910811393119796536934255910421485911378206954230164872010913697092624113279004439264889994874904457298326273144783172148072511176512605519872
Q18090	Caenorhabditis elegans	301	2094262451222844602665823706725798751270918180466397569448486940282408463514968038791062619647764124978917883521435374288440379295900926042311358831526936576
Q18086	Caenorhabditis elegans	389	427512139815636492125267749831769682820108315979701450773634588743119537136898131503846447209522678818366977474263717651412563555830797546547142477019230459959551966577416351136358887804197098487808
Q18081	Caenorhabditis elegans	526	4605818936879854953163141930544379137911187784782865523366196191053977754301940595524032541396352501040760804684548826315588411141995010961470892885846840365422694480731909967518077430055862350571133731357347530977140963001182200671637153470498704719872
Q18079	Caenorhabditis elegans	321	262670584558058305532846613075394436747493479062676413142796671240982741930045129308841397662883043875677349872042283601949890901459173735611977770729472
Q18078	Caenorhabditis elegans	356	5476681234892878451566677837320635402647537327448153462362973827321690273970776140752680030301515049127928997591856859148897791860603034124339433969161282098384863232
Q18071	Caenorhabditis elegans	342	46350959075203980379718181275570951891286333981670697348534685219229331319429574692261857971403659188065649203703906452318237629560805726952604091685616021895538492998496211173376
Q18066	Caenorhabditis elegans	640	964794637587028110428805321656399883033625810685513206834041010936062355587043304047876106291603922937030962405932421498412158660327258431789089995115170605081166466761745904312516660688482299730654155956600830570830840093208296995970109318659829622312223002818145549736911188769599426238418991698811975368704
Q18060	Caenorhabditis elegans	91	28187785855596758921010763399276695430304366592
Q18053	Caenorhabditis elegans	210	2720370795823604277933004158460858388435347641583484859735958256296532625351724564066038173927737688699437056
Q18040	Caenorhabditis elegans	422	8587551990439696146695285802957085805809044930218143333873009567643930250496121056228372600523145052839618281342047519469862327886046780412409951683038458477001905632013222073616498814004365123693742219329536
Q18034	Caenorhabditis elegans	1119	12437777405390177106749132763387682958925149849225644848073975098569531857518069641347783882410407483434105720021248897805705179963355389841220905589960451041597367523023617137136982791534840697696001679168364647433868713811387675106974439834208923311841938153586640115918645320775844827094071679545704065096738961317611354323310634733245758360565304032826927864519487860748761685486599003007746420924775307383416881511802640008713344932070900680460693821467129797728030441802757512598819397056857538236544831605498983945893165662208
Q18026	Caenorhabditis elegans	478	76888593062949618372369137346543578523942117964173836711650274912151098327395085853489802227362333426674680165917236594592778805548654393843940367641168014228565832629350323601603084428672475405803624369704651555099180471708085649408
Q18014	Caenorhabditis elegans	389	4310482650169877947173638376622745741039132572298489851125323710687409441427369439376501805025076936842764673085843549889872567865051796256959903070217767920418374851215038917640728870912
Q18008	Caenorhabditis elegans	360	51927051708613958651891463939040098632509983549138047643145233325716767042093284890099484731747698243583326791982050220078438322826458397623366485040936600636537962496
Q18007	Caenorhabditis elegans	713	2851165372129115709034995250991632006564709930880366886192218978559932373361136904341402714165660276488190184425018743119060069973404219638830661591147798243940553911070587020545733041009441748790802781816001466819937398027733442898244474353118706454168276827402285851052192454086703258792957348844357763993313251858810359963322160325422995067001473027772046639104
Q18006	Caenorhabditis elegans	384	1331898096709289984592684587503213520142249062943182670368771440756531390211551378591524681881070067917876962737859068073576652515675336825613983721495205694404176189225838288608165888
Q17990	Caenorhabditis elegans	439	15156054562344857752228534200751078976850667747308120871345959426785241034870869103061570871223567590309780615205722288669671583577565920018253225869239815982959087580288895016895662007688244524750755756329474674579734528
Q17967	Caenorhabditis elegans	485	26155937721007154847050095604853421113337491805829145858584053016314811425126199417059945058536003017366879626348017694973847673385865695401760971115733525248945833319777635926840463038267109260247763676195664507947298014445553145520062464
Q17963	Caenorhabditis elegans	376	73648637155636898988037086950577694809785804184506228940711585588073159753137945030596948809295650475586924531552655028196494577506783425109150843863798894077773326559431954006877140942848
Q17958	Caenorhabditis elegans	215	1789170404994177264793820178509783177883015605132112012611304086157192108600835549941956582364082732712067072
Q17949	Caenorhabditis elegans	298	8331247919749077747892727432571194856845064461012973851000135143108540996231086138934286189705126419228496909020357931820070206449846091808531021824
Q17941	Caenorhabditis elegans	541	51060391143113923706444204979294246551718190847043956634992881010215756104314757000656420490288267034988626063808361992802699706600882908582253637598994514289674447266890046835149611436491827485099029694896330934250530460901936348601301798817162810359808
Q17938	Caenorhabditis elegans	428	86473566651103559098523293990663141769440180851992945302163322246509512301863444278506422112108883577285488381954774691367202978996688728427510893129420640197250610128449253049606222441777348908941312
Q17905	Caenorhabditis elegans	437	11709668909399280453537949281420478886652268641230098615418440319013501900908816391594559928380471901074144432939593485277132525993163970418459531461797044887892573231605232410091212926558283862175701468828250669056
Q17902	Caenorhabditis elegans	574	378766482210212427625240351997894324768363211381779496942447006260953611510568769516622008917659264268919396817545751760210491488861442022708225231391224654696528819601013341200740425108491459115005799174175795593684008855799714682789390173276697435356731678077488246011884518774931456
Q17895	Caenorhabditis elegans	249	18652099928782629965893637703099037353291630456437742350364618867188759172145744264062756259019381757358261944437667004416
Q17868	Caenorhabditis elegans	94	977638663351829197280733686289669126340214784
Q17865	Caenorhabditis elegans	545	3192237677228457003195441320541924185702089946131211562708359954001781878080842962839678494910971906266448249721537858456424224564560630709903066970737564167977329310876030134893483088980207852952806076990584483028250412085093891647541856275187968508685541056389695176264771582103126016
Q17856	Caenorhabditis elegans	127	2476627379985536863232861786701619024535816241287091753844736
Q17851	Caenorhabditis elegans	382	21601112561440483969174831844094705089047759529406370285749824928194940141156526983339186659654472594126722746410234405398243706957489522642246128019260669233393853704173850278815072256
Q17850	Caenorhabditis elegans	572	7119121036278974008421277122873649814753617002061465030518876352606997877858360557418743590515368243764235421631014227815789396785827671941625807670479852812153186158920185650139864928204402697326687981439889704275316105033157196762188186236485816813638649536474816210075979350016
Q17848	Caenorhabditis elegans	409	1319481913011223741127369598246202724753420728332411885103810459083702275113883121925451997560255181538169683562542338430285689987132091193046736040182810061603555452399433182519626196926534254592
Q17833	Caenorhabditis elegans	502	1081928000089012457588697569922507319649685578134209523877126930169997338432816031349449318101013358663952239950911096478837456481029679454424945701309846040795794268234966170906062370275385843448601650674911200254492602172739932188840487426270953472
Q17828	Caenorhabditis elegans	721	1779968505447471108704060440186210135480727309386676233172279978079787075337176765764728778726191814128277243622142473985012962446435556110448161846874162720192121447911160560304118661175838043445683309604990399038936683786251513810579083516289318950811349167053766627939305028492476230455106432078416308690231836551392658803500620133048710226251795994780415033344
Q17827	Caenorhabditis elegans	117	2837475431166549799906347095247356178002575824343007232
Q17820	Caenorhabditis elegans	343	94974031474373952724081324076890898276195671786260718140183325698613199894089227050936414689982072690595933775915958335763033055009526104478036552429696571808940032
Q17819	Caenorhabditis elegans	193	1993451192615249748941414353070419572227285305863508036717209699673893561106989708214272
Q17802	Caenorhabditis elegans	584	821056070346424938601642044762637700021008909314800708014878256138314048489501542422953001733908292368119413438602821695548004862310205541313541269160932201891187374814444232575744813333227813615747487994873342092329637638808076292716704234514966116181038567949137637459571076406448593121050624
Q17784	Caenorhabditis elegans	830	4347672121235394171882350197554828520124431491551360536304192507413775876205801383816009868205648428136299571668372458871708928177125059659740848376520828871518682965145572009185891155828922570077144481620782376482948507744650970413094465953785995177504350906432313982514717775203845531491366157149366376846895221920595576419196697492899967475895294831007595199754606963489804632868274569216
Q17778	Caenorhabditis elegans	375	1520800045361295261553130442733558055258885477985264304195570525710077450305173612655203660316388697255233179607135440442779361160876206010036827842913571751292138326931531058118656
Q17771	Caenorhabditis elegans	542	127443544767701537610042576133784722791274765269532341513425347555642965044067851387511045770328558448465124278266787811024353411026319069448637285293493680821130658992866314430741987400185515336016760137391746911135712157709015722384856480578264683884162458367822007369728
Q17770	Caenorhabditis elegans	493	1231814618570170218717320553101594765431792261845583779539134320686001785896499041195148659154444707110693643186028454390812987969757159923118354473148559063991303305909787209915371319724523721400497044513639497542548380460647448576
Q17768	Caenorhabditis elegans	684	372034904464122852047154884807342940313421897521435104416757192309168459797519893861057057768042200783731232580475331062997627491574930804271365656402837760961618122875317437531865442228685496659014402612891726821320524877256909014023130726126925693397776299549538719536727051661121752619090227500049548577116241638318931968
